FOVId,CellId,this_cell_index,cell_stage,edge_flag,ChannelNumberBrightfield,ChannelNumberStruct,fov_path,fov_seg_path
477,245153,48,M0,0,3,1,fov_path/a5fc8d80a99f82aa978857bdba5d2e598a9eccb22264e91f70fe44fd24139f43_3500000726_100X_20170320_6-Scene-22-P50-E05.ome.tiff,fov_seg_path/da2710a76574a9e6f3b18af6b448125b73472a5098b5e9e82ded8bc4df6d6b50_3500000726_100X_20170320_6-Scene-22-P50-E05_CellNucSegCombined.ome.tiff
477,245157,52,M0,0,3,1,fov_path/a5fc8d80a99f82aa978857bdba5d2e598a9eccb22264e91f70fe44fd24139f43_3500000726_100X_20170320_6-Scene-22-P50-E05.ome.tiff,fov_seg_path/da2710a76574a9e6f3b18af6b448125b73472a5098b5e9e82ded8bc4df6d6b50_3500000726_100X_20170320_6-Scene-22-P50-E05_CellNucSegCombined.ome.tiff
477,245159,54,M0,0,3,1,fov_path/a5fc8d80a99f82aa978857bdba5d2e598a9eccb22264e91f70fe44fd24139f43_3500000726_100X_20170320_6-Scene-22-P50-E05.ome.tiff,fov_seg_path/da2710a76574a9e6f3b18af6b448125b73472a5098b5e9e82ded8bc4df6d6b50_3500000726_100X_20170320_6-Scene-22-P50-E05_CellNucSegCombined.ome.tiff
481,245307,1,M4M5,0,3,1,fov_path/308962edfa7143ef8911d175d227397140394119c1400980d31ddd3acdcb9ffc_3500000726_100X_20170320_3-Scene-07-P15-E07.ome.tiff,fov_seg_path/ba63b155634936a75effa13f368b355d037993c3a96d125adf0a063ece5fd3be_3500000726_100X_20170320_3-Scene-07-P15-E07_CellNucSegCombined.ome.tiff
481,245308,2,M1M2,0,3,1,fov_path/308962edfa7143ef8911d175d227397140394119c1400980d31ddd3acdcb9ffc_3500000726_100X_20170320_3-Scene-07-P15-E07.ome.tiff,fov_seg_path/ba63b155634936a75effa13f368b355d037993c3a96d125adf0a063ece5fd3be_3500000726_100X_20170320_3-Scene-07-P15-E07_CellNucSegCombined.ome.tiff
481,245309,3,M0,0,3,1,fov_path/308962edfa7143ef8911d175d227397140394119c1400980d31ddd3acdcb9ffc_3500000726_100X_20170320_3-Scene-07-P15-E07.ome.tiff,fov_seg_path/ba63b155634936a75effa13f368b355d037993c3a96d125adf0a063ece5fd3be_3500000726_100X_20170320_3-Scene-07-P15-E07_CellNucSegCombined.ome.tiff
481,245312,6,M0,0,3,1,fov_path/308962edfa7143ef8911d175d227397140394119c1400980d31ddd3acdcb9ffc_3500000726_100X_20170320_3-Scene-07-P15-E07.ome.tiff,fov_seg_path/ba63b155634936a75effa13f368b355d037993c3a96d125adf0a063ece5fd3be_3500000726_100X_20170320_3-Scene-07-P15-E07_CellNucSegCombined.ome.tiff
481,245313,7,M0,0,3,1,fov_path/308962edfa7143ef8911d175d227397140394119c1400980d31ddd3acdcb9ffc_3500000726_100X_20170320_3-Scene-07-P15-E07.ome.tiff,fov_seg_path/ba63b155634936a75effa13f368b355d037993c3a96d125adf0a063ece5fd3be_3500000726_100X_20170320_3-Scene-07-P15-E07_CellNucSegCombined.ome.tiff
481,245319,13,M0,0,3,1,fov_path/308962edfa7143ef8911d175d227397140394119c1400980d31ddd3acdcb9ffc_3500000726_100X_20170320_3-Scene-07-P15-E07.ome.tiff,fov_seg_path/ba63b155634936a75effa13f368b355d037993c3a96d125adf0a063ece5fd3be_3500000726_100X_20170320_3-Scene-07-P15-E07_CellNucSegCombined.ome.tiff
481,245320,14,M0,0,3,1,fov_path/308962edfa7143ef8911d175d227397140394119c1400980d31ddd3acdcb9ffc_3500000726_100X_20170320_3-Scene-07-P15-E07.ome.tiff,fov_seg_path/ba63b155634936a75effa13f368b355d037993c3a96d125adf0a063ece5fd3be_3500000726_100X_20170320_3-Scene-07-P15-E07_CellNucSegCombined.ome.tiff
481,245321,15,M0,0,3,1,fov_path/308962edfa7143ef8911d175d227397140394119c1400980d31ddd3acdcb9ffc_3500000726_100X_20170320_3-Scene-07-P15-E07.ome.tiff,fov_seg_path/ba63b155634936a75effa13f368b355d037993c3a96d125adf0a063ece5fd3be_3500000726_100X_20170320_3-Scene-07-P15-E07_CellNucSegCombined.ome.tiff
481,245322,16,M0,0,3,1,fov_path/308962edfa7143ef8911d175d227397140394119c1400980d31ddd3acdcb9ffc_3500000726_100X_20170320_3-Scene-07-P15-E07.ome.tiff,fov_seg_path/ba63b155634936a75effa13f368b355d037993c3a96d125adf0a063ece5fd3be_3500000726_100X_20170320_3-Scene-07-P15-E07_CellNucSegCombined.ome.tiff
481,245323,17,M0,0,3,1,fov_path/308962edfa7143ef8911d175d227397140394119c1400980d31ddd3acdcb9ffc_3500000726_100X_20170320_3-Scene-07-P15-E07.ome.tiff,fov_seg_path/ba63b155634936a75effa13f368b355d037993c3a96d125adf0a063ece5fd3be_3500000726_100X_20170320_3-Scene-07-P15-E07_CellNucSegCombined.ome.tiff
481,245324,18,M0,0,3,1,fov_path/308962edfa7143ef8911d175d227397140394119c1400980d31ddd3acdcb9ffc_3500000726_100X_20170320_3-Scene-07-P15-E07.ome.tiff,fov_seg_path/ba63b155634936a75effa13f368b355d037993c3a96d125adf0a063ece5fd3be_3500000726_100X_20170320_3-Scene-07-P15-E07_CellNucSegCombined.ome.tiff
481,245330,24,M0,0,3,1,fov_path/308962edfa7143ef8911d175d227397140394119c1400980d31ddd3acdcb9ffc_3500000726_100X_20170320_3-Scene-07-P15-E07.ome.tiff,fov_seg_path/ba63b155634936a75effa13f368b355d037993c3a96d125adf0a063ece5fd3be_3500000726_100X_20170320_3-Scene-07-P15-E07_CellNucSegCombined.ome.tiff
481,245335,29,M0,0,3,1,fov_path/308962edfa7143ef8911d175d227397140394119c1400980d31ddd3acdcb9ffc_3500000726_100X_20170320_3-Scene-07-P15-E07.ome.tiff,fov_seg_path/ba63b155634936a75effa13f368b355d037993c3a96d125adf0a063ece5fd3be_3500000726_100X_20170320_3-Scene-07-P15-E07_CellNucSegCombined.ome.tiff
484,245440,1,M4M5,0,6,3,fov_path/a9f0767ced8e84489cdc867362d61877dacf859040856a8eb72d95eb8440cf5a_3500000722_100X_20170317_E04_P31.ome.tiff,fov_seg_path/c4500c7245880fc7a13a3616195dfea43e8a27da0052a11641519c5e2900ef2b_3500000722_100X_20170317_E04_P31_CellNucSegCombined.ome.tiff
484,245447,8,M0,0,6,3,fov_path/a9f0767ced8e84489cdc867362d61877dacf859040856a8eb72d95eb8440cf5a_3500000722_100X_20170317_E04_P31.ome.tiff,fov_seg_path/c4500c7245880fc7a13a3616195dfea43e8a27da0052a11641519c5e2900ef2b_3500000722_100X_20170317_E04_P31_CellNucSegCombined.ome.tiff
484,245448,9,M0,0,6,3,fov_path/a9f0767ced8e84489cdc867362d61877dacf859040856a8eb72d95eb8440cf5a_3500000722_100X_20170317_E04_P31.ome.tiff,fov_seg_path/c4500c7245880fc7a13a3616195dfea43e8a27da0052a11641519c5e2900ef2b_3500000722_100X_20170317_E04_P31_CellNucSegCombined.ome.tiff
484,245449,10,M0,0,6,3,fov_path/a9f0767ced8e84489cdc867362d61877dacf859040856a8eb72d95eb8440cf5a_3500000722_100X_20170317_E04_P31.ome.tiff,fov_seg_path/c4500c7245880fc7a13a3616195dfea43e8a27da0052a11641519c5e2900ef2b_3500000722_100X_20170317_E04_P31_CellNucSegCombined.ome.tiff
484,245450,11,M0,0,6,3,fov_path/a9f0767ced8e84489cdc867362d61877dacf859040856a8eb72d95eb8440cf5a_3500000722_100X_20170317_E04_P31.ome.tiff,fov_seg_path/c4500c7245880fc7a13a3616195dfea43e8a27da0052a11641519c5e2900ef2b_3500000722_100X_20170317_E04_P31_CellNucSegCombined.ome.tiff
484,245451,12,M0,0,6,3,fov_path/a9f0767ced8e84489cdc867362d61877dacf859040856a8eb72d95eb8440cf5a_3500000722_100X_20170317_E04_P31.ome.tiff,fov_seg_path/c4500c7245880fc7a13a3616195dfea43e8a27da0052a11641519c5e2900ef2b_3500000722_100X_20170317_E04_P31_CellNucSegCombined.ome.tiff
484,245458,19,M0,0,6,3,fov_path/a9f0767ced8e84489cdc867362d61877dacf859040856a8eb72d95eb8440cf5a_3500000722_100X_20170317_E04_P31.ome.tiff,fov_seg_path/c4500c7245880fc7a13a3616195dfea43e8a27da0052a11641519c5e2900ef2b_3500000722_100X_20170317_E04_P31_CellNucSegCombined.ome.tiff
484,245459,20,M0,0,6,3,fov_path/a9f0767ced8e84489cdc867362d61877dacf859040856a8eb72d95eb8440cf5a_3500000722_100X_20170317_E04_P31.ome.tiff,fov_seg_path/c4500c7245880fc7a13a3616195dfea43e8a27da0052a11641519c5e2900ef2b_3500000722_100X_20170317_E04_P31_CellNucSegCombined.ome.tiff
484,245461,22,M6M7_single,0,6,3,fov_path/a9f0767ced8e84489cdc867362d61877dacf859040856a8eb72d95eb8440cf5a_3500000722_100X_20170317_E04_P31.ome.tiff,fov_seg_path/c4500c7245880fc7a13a3616195dfea43e8a27da0052a11641519c5e2900ef2b_3500000722_100X_20170317_E04_P31_CellNucSegCombined.ome.tiff
484,245463,24,M0,0,6,3,fov_path/a9f0767ced8e84489cdc867362d61877dacf859040856a8eb72d95eb8440cf5a_3500000722_100X_20170317_E04_P31.ome.tiff,fov_seg_path/c4500c7245880fc7a13a3616195dfea43e8a27da0052a11641519c5e2900ef2b_3500000722_100X_20170317_E04_P31_CellNucSegCombined.ome.tiff
484,245466,27,M0,0,6,3,fov_path/a9f0767ced8e84489cdc867362d61877dacf859040856a8eb72d95eb8440cf5a_3500000722_100X_20170317_E04_P31.ome.tiff,fov_seg_path/c4500c7245880fc7a13a3616195dfea43e8a27da0052a11641519c5e2900ef2b_3500000722_100X_20170317_E04_P31_CellNucSegCombined.ome.tiff
497,245843,3,M0,0,3,1,fov_path/abb0a712b6b66940db4070ddcac0756b4a6e3724e185b096c3bb4386ced25ab8_3500000726_100X_20170320_5-Scene-4-P27-E08.ome.tiff,fov_seg_path/3ba1641186c71891d35dbb757d48f948d936bce6c804412497680be23508bc6e_3500000726_100X_20170320_5-Scene-4-P27-E08_CellNucSegCombined.ome.tiff
497,245844,4,M0,0,3,1,fov_path/abb0a712b6b66940db4070ddcac0756b4a6e3724e185b096c3bb4386ced25ab8_3500000726_100X_20170320_5-Scene-4-P27-E08.ome.tiff,fov_seg_path/3ba1641186c71891d35dbb757d48f948d936bce6c804412497680be23508bc6e_3500000726_100X_20170320_5-Scene-4-P27-E08_CellNucSegCombined.ome.tiff
497,245849,9,M0,0,3,1,fov_path/abb0a712b6b66940db4070ddcac0756b4a6e3724e185b096c3bb4386ced25ab8_3500000726_100X_20170320_5-Scene-4-P27-E08.ome.tiff,fov_seg_path/3ba1641186c71891d35dbb757d48f948d936bce6c804412497680be23508bc6e_3500000726_100X_20170320_5-Scene-4-P27-E08_CellNucSegCombined.ome.tiff
497,245850,10,M0,0,3,1,fov_path/abb0a712b6b66940db4070ddcac0756b4a6e3724e185b096c3bb4386ced25ab8_3500000726_100X_20170320_5-Scene-4-P27-E08.ome.tiff,fov_seg_path/3ba1641186c71891d35dbb757d48f948d936bce6c804412497680be23508bc6e_3500000726_100X_20170320_5-Scene-4-P27-E08_CellNucSegCombined.ome.tiff
497,245851,11,M0,0,3,1,fov_path/abb0a712b6b66940db4070ddcac0756b4a6e3724e185b096c3bb4386ced25ab8_3500000726_100X_20170320_5-Scene-4-P27-E08.ome.tiff,fov_seg_path/3ba1641186c71891d35dbb757d48f948d936bce6c804412497680be23508bc6e_3500000726_100X_20170320_5-Scene-4-P27-E08_CellNucSegCombined.ome.tiff
497,245857,17,M0,0,3,1,fov_path/abb0a712b6b66940db4070ddcac0756b4a6e3724e185b096c3bb4386ced25ab8_3500000726_100X_20170320_5-Scene-4-P27-E08.ome.tiff,fov_seg_path/3ba1641186c71891d35dbb757d48f948d936bce6c804412497680be23508bc6e_3500000726_100X_20170320_5-Scene-4-P27-E08_CellNucSegCombined.ome.tiff
497,245858,18,M0,0,3,1,fov_path/abb0a712b6b66940db4070ddcac0756b4a6e3724e185b096c3bb4386ced25ab8_3500000726_100X_20170320_5-Scene-4-P27-E08.ome.tiff,fov_seg_path/3ba1641186c71891d35dbb757d48f948d936bce6c804412497680be23508bc6e_3500000726_100X_20170320_5-Scene-4-P27-E08_CellNucSegCombined.ome.tiff
497,245859,19,M0,0,3,1,fov_path/abb0a712b6b66940db4070ddcac0756b4a6e3724e185b096c3bb4386ced25ab8_3500000726_100X_20170320_5-Scene-4-P27-E08.ome.tiff,fov_seg_path/3ba1641186c71891d35dbb757d48f948d936bce6c804412497680be23508bc6e_3500000726_100X_20170320_5-Scene-4-P27-E08_CellNucSegCombined.ome.tiff
497,245861,21,M0,0,3,1,fov_path/abb0a712b6b66940db4070ddcac0756b4a6e3724e185b096c3bb4386ced25ab8_3500000726_100X_20170320_5-Scene-4-P27-E08.ome.tiff,fov_seg_path/3ba1641186c71891d35dbb757d48f948d936bce6c804412497680be23508bc6e_3500000726_100X_20170320_5-Scene-4-P27-E08_CellNucSegCombined.ome.tiff
497,245863,23,M0,0,3,1,fov_path/abb0a712b6b66940db4070ddcac0756b4a6e3724e185b096c3bb4386ced25ab8_3500000726_100X_20170320_5-Scene-4-P27-E08.ome.tiff,fov_seg_path/3ba1641186c71891d35dbb757d48f948d936bce6c804412497680be23508bc6e_3500000726_100X_20170320_5-Scene-4-P27-E08_CellNucSegCombined.ome.tiff
497,245869,29,M0,0,3,1,fov_path/abb0a712b6b66940db4070ddcac0756b4a6e3724e185b096c3bb4386ced25ab8_3500000726_100X_20170320_5-Scene-4-P27-E08.ome.tiff,fov_seg_path/3ba1641186c71891d35dbb757d48f948d936bce6c804412497680be23508bc6e_3500000726_100X_20170320_5-Scene-4-P27-E08_CellNucSegCombined.ome.tiff
497,245870,30,M0,0,3,1,fov_path/abb0a712b6b66940db4070ddcac0756b4a6e3724e185b096c3bb4386ced25ab8_3500000726_100X_20170320_5-Scene-4-P27-E08.ome.tiff,fov_seg_path/3ba1641186c71891d35dbb757d48f948d936bce6c804412497680be23508bc6e_3500000726_100X_20170320_5-Scene-4-P27-E08_CellNucSegCombined.ome.tiff
497,245872,32,M0,0,3,1,fov_path/abb0a712b6b66940db4070ddcac0756b4a6e3724e185b096c3bb4386ced25ab8_3500000726_100X_20170320_5-Scene-4-P27-E08.ome.tiff,fov_seg_path/3ba1641186c71891d35dbb757d48f948d936bce6c804412497680be23508bc6e_3500000726_100X_20170320_5-Scene-4-P27-E08_CellNucSegCombined.ome.tiff
497,245873,33,M0,0,3,1,fov_path/abb0a712b6b66940db4070ddcac0756b4a6e3724e185b096c3bb4386ced25ab8_3500000726_100X_20170320_5-Scene-4-P27-E08.ome.tiff,fov_seg_path/3ba1641186c71891d35dbb757d48f948d936bce6c804412497680be23508bc6e_3500000726_100X_20170320_5-Scene-4-P27-E08_CellNucSegCombined.ome.tiff
497,245876,36,M0,0,3,1,fov_path/abb0a712b6b66940db4070ddcac0756b4a6e3724e185b096c3bb4386ced25ab8_3500000726_100X_20170320_5-Scene-4-P27-E08.ome.tiff,fov_seg_path/3ba1641186c71891d35dbb757d48f948d936bce6c804412497680be23508bc6e_3500000726_100X_20170320_5-Scene-4-P27-E08_CellNucSegCombined.ome.tiff
497,245877,37,M0,0,3,1,fov_path/abb0a712b6b66940db4070ddcac0756b4a6e3724e185b096c3bb4386ced25ab8_3500000726_100X_20170320_5-Scene-4-P27-E08.ome.tiff,fov_seg_path/3ba1641186c71891d35dbb757d48f948d936bce6c804412497680be23508bc6e_3500000726_100X_20170320_5-Scene-4-P27-E08_CellNucSegCombined.ome.tiff
497,245878,38,M0,0,3,1,fov_path/abb0a712b6b66940db4070ddcac0756b4a6e3724e185b096c3bb4386ced25ab8_3500000726_100X_20170320_5-Scene-4-P27-E08.ome.tiff,fov_seg_path/3ba1641186c71891d35dbb757d48f948d936bce6c804412497680be23508bc6e_3500000726_100X_20170320_5-Scene-4-P27-E08_CellNucSegCombined.ome.tiff
497,245879,39,M0,0,3,1,fov_path/abb0a712b6b66940db4070ddcac0756b4a6e3724e185b096c3bb4386ced25ab8_3500000726_100X_20170320_5-Scene-4-P27-E08.ome.tiff,fov_seg_path/3ba1641186c71891d35dbb757d48f948d936bce6c804412497680be23508bc6e_3500000726_100X_20170320_5-Scene-4-P27-E08_CellNucSegCombined.ome.tiff
497,245882,42,M0,0,3,1,fov_path/abb0a712b6b66940db4070ddcac0756b4a6e3724e185b096c3bb4386ced25ab8_3500000726_100X_20170320_5-Scene-4-P27-E08.ome.tiff,fov_seg_path/3ba1641186c71891d35dbb757d48f948d936bce6c804412497680be23508bc6e_3500000726_100X_20170320_5-Scene-4-P27-E08_CellNucSegCombined.ome.tiff
511,246381,2,M0,0,3,1,fov_path/902c01bb6b9fc443957739da819462338c659b89be60081d5285dc583b093338_3500000726_100X_20170320_3-Scene-08-P16-E07.ome.tiff,fov_seg_path/014b6066b119069601842f39662c72c3bb86e98f4d4e794ed374eee6847aed91_3500000726_100X_20170320_3-Scene-08-P16-E07_CellNucSegCombined.ome.tiff
511,246382,3,M0,0,3,1,fov_path/902c01bb6b9fc443957739da819462338c659b89be60081d5285dc583b093338_3500000726_100X_20170320_3-Scene-08-P16-E07.ome.tiff,fov_seg_path/014b6066b119069601842f39662c72c3bb86e98f4d4e794ed374eee6847aed91_3500000726_100X_20170320_3-Scene-08-P16-E07_CellNucSegCombined.ome.tiff
511,246383,4,M6M7_complete,0,3,1,fov_path/902c01bb6b9fc443957739da819462338c659b89be60081d5285dc583b093338_3500000726_100X_20170320_3-Scene-08-P16-E07.ome.tiff,fov_seg_path/014b6066b119069601842f39662c72c3bb86e98f4d4e794ed374eee6847aed91_3500000726_100X_20170320_3-Scene-08-P16-E07_CellNucSegCombined.ome.tiff
511,246391,12,M0,0,3,1,fov_path/902c01bb6b9fc443957739da819462338c659b89be60081d5285dc583b093338_3500000726_100X_20170320_3-Scene-08-P16-E07.ome.tiff,fov_seg_path/014b6066b119069601842f39662c72c3bb86e98f4d4e794ed374eee6847aed91_3500000726_100X_20170320_3-Scene-08-P16-E07_CellNucSegCombined.ome.tiff
511,246392,13,M0,0,3,1,fov_path/902c01bb6b9fc443957739da819462338c659b89be60081d5285dc583b093338_3500000726_100X_20170320_3-Scene-08-P16-E07.ome.tiff,fov_seg_path/014b6066b119069601842f39662c72c3bb86e98f4d4e794ed374eee6847aed91_3500000726_100X_20170320_3-Scene-08-P16-E07_CellNucSegCombined.ome.tiff
511,246393,14,M0,0,3,1,fov_path/902c01bb6b9fc443957739da819462338c659b89be60081d5285dc583b093338_3500000726_100X_20170320_3-Scene-08-P16-E07.ome.tiff,fov_seg_path/014b6066b119069601842f39662c72c3bb86e98f4d4e794ed374eee6847aed91_3500000726_100X_20170320_3-Scene-08-P16-E07_CellNucSegCombined.ome.tiff
511,246394,15,M0,0,3,1,fov_path/902c01bb6b9fc443957739da819462338c659b89be60081d5285dc583b093338_3500000726_100X_20170320_3-Scene-08-P16-E07.ome.tiff,fov_seg_path/014b6066b119069601842f39662c72c3bb86e98f4d4e794ed374eee6847aed91_3500000726_100X_20170320_3-Scene-08-P16-E07_CellNucSegCombined.ome.tiff
511,246395,16,M4M5,0,3,1,fov_path/902c01bb6b9fc443957739da819462338c659b89be60081d5285dc583b093338_3500000726_100X_20170320_3-Scene-08-P16-E07.ome.tiff,fov_seg_path/014b6066b119069601842f39662c72c3bb86e98f4d4e794ed374eee6847aed91_3500000726_100X_20170320_3-Scene-08-P16-E07_CellNucSegCombined.ome.tiff
511,246398,19,M0,0,3,1,fov_path/902c01bb6b9fc443957739da819462338c659b89be60081d5285dc583b093338_3500000726_100X_20170320_3-Scene-08-P16-E07.ome.tiff,fov_seg_path/014b6066b119069601842f39662c72c3bb86e98f4d4e794ed374eee6847aed91_3500000726_100X_20170320_3-Scene-08-P16-E07_CellNucSegCombined.ome.tiff
511,246402,23,M0,0,3,1,fov_path/902c01bb6b9fc443957739da819462338c659b89be60081d5285dc583b093338_3500000726_100X_20170320_3-Scene-08-P16-E07.ome.tiff,fov_seg_path/014b6066b119069601842f39662c72c3bb86e98f4d4e794ed374eee6847aed91_3500000726_100X_20170320_3-Scene-08-P16-E07_CellNucSegCombined.ome.tiff
511,246403,24,M0,0,3,1,fov_path/902c01bb6b9fc443957739da819462338c659b89be60081d5285dc583b093338_3500000726_100X_20170320_3-Scene-08-P16-E07.ome.tiff,fov_seg_path/014b6066b119069601842f39662c72c3bb86e98f4d4e794ed374eee6847aed91_3500000726_100X_20170320_3-Scene-08-P16-E07_CellNucSegCombined.ome.tiff
511,246404,25,M0,0,3,1,fov_path/902c01bb6b9fc443957739da819462338c659b89be60081d5285dc583b093338_3500000726_100X_20170320_3-Scene-08-P16-E07.ome.tiff,fov_seg_path/014b6066b119069601842f39662c72c3bb86e98f4d4e794ed374eee6847aed91_3500000726_100X_20170320_3-Scene-08-P16-E07_CellNucSegCombined.ome.tiff
511,246408,29,M0,0,3,1,fov_path/902c01bb6b9fc443957739da819462338c659b89be60081d5285dc583b093338_3500000726_100X_20170320_3-Scene-08-P16-E07.ome.tiff,fov_seg_path/014b6066b119069601842f39662c72c3bb86e98f4d4e794ed374eee6847aed91_3500000726_100X_20170320_3-Scene-08-P16-E07_CellNucSegCombined.ome.tiff
511,246409,30,M0,0,3,1,fov_path/902c01bb6b9fc443957739da819462338c659b89be60081d5285dc583b093338_3500000726_100X_20170320_3-Scene-08-P16-E07.ome.tiff,fov_seg_path/014b6066b119069601842f39662c72c3bb86e98f4d4e794ed374eee6847aed91_3500000726_100X_20170320_3-Scene-08-P16-E07_CellNucSegCombined.ome.tiff
511,246414,35,M0,0,3,1,fov_path/902c01bb6b9fc443957739da819462338c659b89be60081d5285dc583b093338_3500000726_100X_20170320_3-Scene-08-P16-E07.ome.tiff,fov_seg_path/014b6066b119069601842f39662c72c3bb86e98f4d4e794ed374eee6847aed91_3500000726_100X_20170320_3-Scene-08-P16-E07_CellNucSegCombined.ome.tiff
511,246416,37,M6M7_single,0,3,1,fov_path/902c01bb6b9fc443957739da819462338c659b89be60081d5285dc583b093338_3500000726_100X_20170320_3-Scene-08-P16-E07.ome.tiff,fov_seg_path/014b6066b119069601842f39662c72c3bb86e98f4d4e794ed374eee6847aed91_3500000726_100X_20170320_3-Scene-08-P16-E07_CellNucSegCombined.ome.tiff
540,247377,1,M3,0,6,3,fov_path/e8363fe95c1b2bd95b5261106893c7b32a1319fd0933dd7bd47b79b5aae614e4_3500000729_100X_20170320_2-Scene-07-P39-F05.ome.tiff,fov_seg_path/0c2434fc248532a083b1841d711d13ac63701952949ff5ec77dd3091ca0057fd_3500000729_100X_20170320_2-Scene-07-P39-F05_CellNucSegCombined.ome.tiff
540,247379,3,M0,0,6,3,fov_path/e8363fe95c1b2bd95b5261106893c7b32a1319fd0933dd7bd47b79b5aae614e4_3500000729_100X_20170320_2-Scene-07-P39-F05.ome.tiff,fov_seg_path/0c2434fc248532a083b1841d711d13ac63701952949ff5ec77dd3091ca0057fd_3500000729_100X_20170320_2-Scene-07-P39-F05_CellNucSegCombined.ome.tiff
540,247381,5,M0,0,6,3,fov_path/e8363fe95c1b2bd95b5261106893c7b32a1319fd0933dd7bd47b79b5aae614e4_3500000729_100X_20170320_2-Scene-07-P39-F05.ome.tiff,fov_seg_path/0c2434fc248532a083b1841d711d13ac63701952949ff5ec77dd3091ca0057fd_3500000729_100X_20170320_2-Scene-07-P39-F05_CellNucSegCombined.ome.tiff
540,247382,6,M0,0,6,3,fov_path/e8363fe95c1b2bd95b5261106893c7b32a1319fd0933dd7bd47b79b5aae614e4_3500000729_100X_20170320_2-Scene-07-P39-F05.ome.tiff,fov_seg_path/0c2434fc248532a083b1841d711d13ac63701952949ff5ec77dd3091ca0057fd_3500000729_100X_20170320_2-Scene-07-P39-F05_CellNucSegCombined.ome.tiff
540,247384,8,M0,0,6,3,fov_path/e8363fe95c1b2bd95b5261106893c7b32a1319fd0933dd7bd47b79b5aae614e4_3500000729_100X_20170320_2-Scene-07-P39-F05.ome.tiff,fov_seg_path/0c2434fc248532a083b1841d711d13ac63701952949ff5ec77dd3091ca0057fd_3500000729_100X_20170320_2-Scene-07-P39-F05_CellNucSegCombined.ome.tiff
540,247385,9,M0,0,6,3,fov_path/e8363fe95c1b2bd95b5261106893c7b32a1319fd0933dd7bd47b79b5aae614e4_3500000729_100X_20170320_2-Scene-07-P39-F05.ome.tiff,fov_seg_path/0c2434fc248532a083b1841d711d13ac63701952949ff5ec77dd3091ca0057fd_3500000729_100X_20170320_2-Scene-07-P39-F05_CellNucSegCombined.ome.tiff
540,247386,10,M0,0,6,3,fov_path/e8363fe95c1b2bd95b5261106893c7b32a1319fd0933dd7bd47b79b5aae614e4_3500000729_100X_20170320_2-Scene-07-P39-F05.ome.tiff,fov_seg_path/0c2434fc248532a083b1841d711d13ac63701952949ff5ec77dd3091ca0057fd_3500000729_100X_20170320_2-Scene-07-P39-F05_CellNucSegCombined.ome.tiff
540,247389,13,M0,0,6,3,fov_path/e8363fe95c1b2bd95b5261106893c7b32a1319fd0933dd7bd47b79b5aae614e4_3500000729_100X_20170320_2-Scene-07-P39-F05.ome.tiff,fov_seg_path/0c2434fc248532a083b1841d711d13ac63701952949ff5ec77dd3091ca0057fd_3500000729_100X_20170320_2-Scene-07-P39-F05_CellNucSegCombined.ome.tiff
540,247390,14,M0,0,6,3,fov_path/e8363fe95c1b2bd95b5261106893c7b32a1319fd0933dd7bd47b79b5aae614e4_3500000729_100X_20170320_2-Scene-07-P39-F05.ome.tiff,fov_seg_path/0c2434fc248532a083b1841d711d13ac63701952949ff5ec77dd3091ca0057fd_3500000729_100X_20170320_2-Scene-07-P39-F05_CellNucSegCombined.ome.tiff
540,247392,16,M0,0,6,3,fov_path/e8363fe95c1b2bd95b5261106893c7b32a1319fd0933dd7bd47b79b5aae614e4_3500000729_100X_20170320_2-Scene-07-P39-F05.ome.tiff,fov_seg_path/0c2434fc248532a083b1841d711d13ac63701952949ff5ec77dd3091ca0057fd_3500000729_100X_20170320_2-Scene-07-P39-F05_CellNucSegCombined.ome.tiff
540,247400,24,M0,0,6,3,fov_path/e8363fe95c1b2bd95b5261106893c7b32a1319fd0933dd7bd47b79b5aae614e4_3500000729_100X_20170320_2-Scene-07-P39-F05.ome.tiff,fov_seg_path/0c2434fc248532a083b1841d711d13ac63701952949ff5ec77dd3091ca0057fd_3500000729_100X_20170320_2-Scene-07-P39-F05_CellNucSegCombined.ome.tiff
541,247416,6,M0,0,6,3,fov_path/bab9b40c3398adc6ada44a586390a39be8df8ce40882a879d354bca794d516c7_3500000729_100X_20170320_1-Scene-3-P26-E04.ome.tiff,fov_seg_path/d1451dc28ca00d16396a5841eec0cdf6f0d4a63efad39747349c24b9ee6dbbb4_3500000729_100X_20170320_1-Scene-3-P26-E04_CellNucSegCombined.ome.tiff
541,247419,9,M0,0,6,3,fov_path/bab9b40c3398adc6ada44a586390a39be8df8ce40882a879d354bca794d516c7_3500000729_100X_20170320_1-Scene-3-P26-E04.ome.tiff,fov_seg_path/d1451dc28ca00d16396a5841eec0cdf6f0d4a63efad39747349c24b9ee6dbbb4_3500000729_100X_20170320_1-Scene-3-P26-E04_CellNucSegCombined.ome.tiff
541,247420,10,M0,0,6,3,fov_path/bab9b40c3398adc6ada44a586390a39be8df8ce40882a879d354bca794d516c7_3500000729_100X_20170320_1-Scene-3-P26-E04.ome.tiff,fov_seg_path/d1451dc28ca00d16396a5841eec0cdf6f0d4a63efad39747349c24b9ee6dbbb4_3500000729_100X_20170320_1-Scene-3-P26-E04_CellNucSegCombined.ome.tiff
